Id,age,education,income_from_investment_sources,losses_from_investment_sources,marital_status,native_country,number_of_years_of_education,occupation,race,relationship,sex,work_class,working_hours_per_week,earn_over_4k_euros_per_year
3206,8.2761,90.0,900.5,-2.19024899537,61.0,98.0,3.1831,26.0,101.0,49.0,59.0,80.0,12.732,0
3207,12.096,19.0,0.0,0.0,28.0,98.0,3.5014,34.0,101.0,99.0,59.0,80.0,11.141,0
3208,9.73283592708,20.0,0.0,0.0,65.0,72.0,4.138,82.0,101.0,68.0,37.0,80.0,19.099,0
3209,9.8676,90.0,0.0,0.0,102.0,98.0,3.1831,34.0,101.0,99.0,37.0,80.0,9.5493,0
3210,8.2761,20.0,0.0,0.0,65.0,98.0,4.14841964323,82.0,101.0,68.0,59.0,92.0,12.732,0
3211,23.873,29.0,1569.6,0.0,61.0,98.0,5.093,82.0,101.0,49.0,59.0,88.0,0.95493,0
3212,9.231,63.0,0.0,61.6324867167,65.0,98.0,4.4563,96.0,101.0,73.0,59.0,80.0,15.5104124961,0
3213,7.6394,90.0,0.0,0.0,89.0,98.0,3.1831,85.0,101.0,99.0,37.0,80.0,14.324,0
3214,7.0028,4.0,-49.2102554868,0.0,65.0,98.0,2.5465,71.0,101.0,73.0,59.0,80.0,8.92282588702,0
3215,10.823,18.0,0.0,0.0,65.0,98.0,3.8197,82.0,101.0,68.0,59.0,80.0,12.732,0
3216,13.369,90.0,0.0,0.0,28.0,98.0,3.1831,26.0,101.0,73.0,59.0,80.0,12.732,0
3217,7.6394,3.0,3.44968921662,0.0,65.0,98.0,2.2282,26.0,101.0,68.0,59.0,80.0,12.732,0
3218,13.369,18.0,223.392670752,0.0,61.0,98.0,3.8197,85.0,101.0,49.0,59.0,88.0,12.732,0
3219,8.5944,42.0,0.0,630.25,65.0,98.0,2.8648,26.0,21.0,68.0,59.0,80.0,12.732,0
3220,6.3662,42.0,0.0,0.0,65.0,98.0,2.8648,44.0,101.0,73.0,59.0,80.0,12.732,0
3221,16.234,3.0,0.0,15.9345708191,65.0,98.0,2.2282,71.0,21.0,99.0,37.0,80.0,12.732,0
3222,21.645,20.0,0.0,0.0,61.0,98.0,4.1124711766,85.0,101.0,49.0,59.0,80.0,9.5493,0
3223,8.9127,42.0,0.0,0.0,61.0,98.0,2.8648,58.0,101.0,49.0,59.0,36.0,15.279,0
3224,13.687,42.0,0.0,0.0,28.0,98.0,2.8648,94.0,101.0,68.0,37.0,80.0,12.5849922674,0
3225,11.141,90.0,0.0,0.0,62.0,98.0,3.1831,26.0,101.0,68.0,59.0,80.0,13.5399002513,0
3226,14.006,42.0,104.068327144,0.0,28.0,98.0,2.8648,14.0,21.0,99.0,37.0,80.0,12.3397605237,0
3227,13.051,20.0,148.338516369,0.0,65.0,98.0,4.11119912798,44.0,101.0,68.0,59.0,80.0,12.732,0
3228,6.3662,42.0,0.0,0.0,61.0,98.0,2.8648,14.0,101.0,70.0,37.0,80.0,12.732,0
3229,9.62635004129,90.0,0.0,0.0,65.0,98.0,3.18718966406,85.0,101.0,68.0,59.0,80.0,15.915,0
3230,13.2516815031,90.0,0.0,0.0,28.0,98.0,3.1831,85.0,101.0,68.0,59.0,80.0,15.915,0
3231,8.2761,42.0,0.0,0.0,65.0,98.0,2.8648,71.0,101.0,68.0,59.0,80.0,12.8334760227,0
3232,6.3662,90.0,0.0,0.0,65.0,100.0,3.1831,14.0,17.0,73.0,37.0,80.0,12.732,0
3233,11.459,42.0,292.435913063,0.0,61.0,98.0,2.8648,35.0,101.0,103.0,37.0,80.0,12.732,0
3234,9.97683458172,42.0,0.0,0.0,65.0,98.0,2.8648,96.0,101.0,68.0,59.0,80.0,14.324,0
3235,7.0028,90.0,0.0,9.02152231441,65.0,98.0,3.1831,71.0,101.0,70.0,59.0,80.0,7.9577,0
3236,14.4951366888,42.0,0.0,0.0,28.0,98.0,2.8648,14.0,101.0,68.0,37.0,36.0,12.732,0
3237,7.0028,90.0,0.0,0.0,65.0,98.0,3.1831,71.0,101.0,73.0,59.0,80.0,9.37102938988,0
3238,22.918,42.0,0.0,0.0,102.0,98.0,2.8648,71.0,101.0,99.0,37.0,80.0,5.093,0
3239,9.5493,42.0,0.0,0.0,89.0,98.0,3.02449493354,82.0,101.0,68.0,37.0,80.0,12.732,0
3240,14.006,90.0,0.0,0.0,61.0,98.0,3.1831,44.0,101.0,49.0,59.0,80.0,12.732,0
3241,7.3211,20.0,0.0,0.0,65.0,98.0,4.1124711766,85.0,101.0,68.0,37.0,80.0,11.1499597646,0
3242,6.80978011276,90.0,0.0,0.0,65.0,98.0,3.1831,85.0,101.0,73.0,59.0,80.0,6.3662,0
3243,18.78,20.0,1567.08737072,0.0,28.0,98.0,4.138,14.0,101.0,99.0,59.0,80.0,19.099,0
3244,14.642,42.0,0.0,0.0,28.0,98.0,2.8648,82.0,101.0,99.0,37.0,80.0,12.732,0
3245,13.7328690172,19.0,0.0,40.2720006153,61.0,98.0,3.5014,44.0,101.0,49.0,59.0,80.0,12.732,0
3246,19.2500037504,7.0,0.0,0.0,102.0,84.0,1.28294797289,71.0,101.0,99.0,37.0,36.0,9.5493,0
3247,9.8676,90.0,346.648597111,0.0,61.0,98.0,3.1831,14.0,21.0,103.0,37.0,80.0,12.732,0
3248,20.372,42.0,0.0,0.0,61.0,98.0,2.8648,71.0,101.0,49.0,59.0,80.0,6.3662,0
3249,14.324,42.0,81.6846237626,0.0,65.0,98.0,2.8648,58.0,101.0,73.0,37.0,80.0,12.732,0
3250,10.186,42.0,32.2898067506,0.0,65.0,54.0,2.8648,14.0,21.0,70.0,37.0,80.0,12.732,0
3251,12.9212431191,20.0,0.0,0.0,61.0,98.0,4.138,58.0,15.0,49.0,59.0,80.0,12.732,0
3252,21.008,2.0,345.68,0.0,28.0,98.0,1.9099,71.0,101.0,68.0,37.0,80.0,6.3662,0
3253,7.3211,90.0,73.5934683495,0.0,65.0,98.0,3.1831,85.0,101.0,68.0,59.0,80.0,14.324,0
3254,15.597,42.0,0.0,0.0,61.0,98.0,2.8648,26.0,101.0,49.0,59.0,88.0,12.732,0
3255,10.186,4.0,0.0,0.0,61.0,64.0,2.5465,58.0,101.0,49.0,59.0,80.0,12.732,0
3256,15.597,19.0,72.0349466996,46.6162325796,65.0,98.0,3.5485603683,34.0,101.0,99.0,37.0,80.0,12.732,0
3257,13.4658104889,90.0,0.0,0.0,28.0,98.0,3.1831,82.0,101.0,68.0,59.0,80.0,12.732,0
3258,11.0256115383,81.0,0.0,0.0,65.0,98.0,4.70602154291,82.0,101.0,68.0,37.0,80.0,13.8305370928,0
3259,14.961,42.0,0.0,0.0,61.0,98.0,2.8648,85.0,101.0,49.0,59.0,80.0,13.7662959853,0
3260,13.051,42.0,0.0,0.0,65.0,98.0,2.8648,71.0,101.0,73.0,59.0,80.0,12.732,0
3261,7.9577,42.0,-5.94654386654,0.0,65.0,98.0,2.8648,71.0,101.0,68.0,37.0,80.0,11.141,0
3262,6.3662,90.0,0.0,12.648440428,65.0,98.0,3.1831,14.0,101.0,73.0,37.0,80.0,12.732,0
3263,6.6845,90.0,0.0,0.0,65.0,98.0,3.1831,85.0,101.0,68.0,37.0,80.0,4.7746,0
3264,11.411173322,42.0,-37.1666682032,0.0,28.0,98.0,2.8648,35.0,101.0,99.0,59.0,80.0,9.5493,0
3265,14.642,8.0,0.0,25.4487802561,61.0,98.0,1.5915,71.0,101.0,49.0,59.0,80.0,12.732,0
3266,11.777,5.0,0.0,35.3370780384,65.0,22.0,0.720842288482,26.0,17.0,68.0,59.0,80.0,12.732,0
3267,14.006,42.0,0.0,478.74,65.0,98.0,2.8648,14.0,101.0,73.0,59.0,80.0,13.6470352087,0
3268,17.189,90.0,0.0,39.482771418,61.0,98.0,3.18038997441,58.0,101.0,49.0,59.0,80.0,12.732,0
3269,11.141,42.0,0.0,0.0,61.0,98.0,2.86403723644,35.0,101.0,49.0,59.0,88.0,31.513,0
3270,21.4455644849,42.0,0.0,0.0,102.0,98.0,2.8648,71.0,101.0,68.0,37.0,80.0,3.8197,0
3271,6.76062368901,90.0,0.0,0.0,65.0,31.0,3.1831,94.0,101.0,73.0,37.0,80.0,7.9577,0
3272,6.0479,90.0,0.0,11.4895314246,65.0,98.0,3.1831,26.0,101.0,73.0,59.0,80.0,6.3662,0
3273,15.279,42.0,0.0,0.0,28.0,98.0,2.8648,26.0,101.0,68.0,59.0,80.0,12.732,0
3274,17.825,90.0,0.0,0.0,61.0,67.0,3.1831,26.0,101.0,49.0,59.0,80.0,12.732,0
3275,20.69,90.0,0.0,31.5910111367,102.0,98.0,3.18886761671,85.0,101.0,68.0,37.0,88.0,11.141,0
3276,13.0931911094,20.0,0.0,0.0,28.0,98.0,4.138,14.0,21.0,99.0,37.0,80.0,11.141,0
3277,8.2761,42.0,0.0,0.0,65.0,98.0,2.8648,14.0,101.0,73.0,37.0,80.0,12.0414136504,0
3278,14.6376937725,90.0,695.365833711,9.63497999927,61.0,98.0,3.18200325656,26.0,101.0,49.0,59.0,80.0,12.732,0
3279,8.2761,90.0,48.266140182,0.0,65.0,98.0,3.1831,26.0,101.0,73.0,59.0,80.0,12.732,0
3280,10.186,42.0,0.0,0.0,61.0,98.0,2.8648,26.0,101.0,49.0,59.0,80.0,12.732,0
3281,7.0028,90.0,0.0,0.0,65.0,98.0,3.1831,26.0,101.0,68.0,59.0,80.0,15.279,0
3282,10.7223331075,19.0,0.0,18.050889412,89.0,98.0,3.5014,14.0,101.0,73.0,37.0,80.0,12.096,0
3283,7.9577,20.0,0.0,0.0,65.0,64.0,4.138,26.0,101.0,68.0,59.0,80.0,13.4980603389,0
3284,20.372,5.0,515.876989195,0.0,61.0,98.0,0.734614194204,96.0,101.0,49.0,59.0,80.0,16.87,0
3285,6.24983621556,42.0,-23.5558423107,0.0,65.0,98.0,2.8648,44.0,101.0,73.0,59.0,80.0,8.5944,0
3286,21.645,7.0,0.0,0.0,61.0,98.0,1.2732,34.0,101.0,49.0,59.0,88.0,5.093,0
3287,11.459,29.0,0.0,0.0,61.0,23.0,5.093,82.0,101.0,49.0,59.0,80.0,15.915,0
3288,8.9127,90.0,0.0,0.0,65.0,98.0,3.1831,34.0,101.0,68.0,59.0,87.0,15.915,0
3289,13.051,90.0,150.899606381,0.0,61.0,98.0,3.18886761671,85.0,101.0,49.0,59.0,57.0,13.9051747224,0
3290,12.8167279196,90.0,0.0,0.0,61.0,98.0,3.1831,82.0,101.0,49.0,59.0,80.0,12.732,0
3291,8.28601341958,90.0,-4.39380452149,0.0,65.0,98.0,3.1831,71.0,21.0,99.0,37.0,80.0,9.72048897966,0
3292,8.17858925913,20.0,0.0,0.0,65.0,75.0,4.138,82.0,17.0,73.0,59.0,80.0,12.4022535558,0
3293,10.7776919307,90.0,0.0,0.0,62.0,98.0,3.1831,14.0,101.0,73.0,37.0,80.0,12.732,0
3294,5.7296,90.0,0.0,0.0,65.0,98.0,3.18886761671,85.0,101.0,73.0,37.0,80.0,6.3662,0
3295,17.825,42.0,0.0,0.0,61.0,98.0,2.8648,34.0,101.0,49.0,59.0,88.0,11.141,0
3296,17.189,42.0,0.0,0.0,65.0,98.0,2.8648,14.0,101.0,99.0,37.0,80.0,12.732,0
3297,9.231,42.0,0.0,0.0,65.0,98.0,2.8648,34.0,21.0,99.0,37.0,80.0,12.732,0
3298,12.9951844425,90.0,0.0,0.0,28.0,98.0,3.1831,44.0,15.0,68.0,59.0,80.0,26.738,0
3299,7.0028,42.0,0.0,0.0,65.0,98.0,2.8648,44.0,101.0,73.0,59.0,80.0,11.141,0
3300,8.9127,42.0,103.84292879,0.0,28.0,98.0,2.8648,96.0,101.0,68.0,59.0,80.0,15.915,0
3301,20.054,90.0,0.0,0.0,61.0,98.0,3.1831,82.0,101.0,103.0,37.0,80.0,3.8197,0
3302,11.777,2.0,0.0,0.0,61.0,98.0,1.9099,26.0,101.0,49.0,59.0,80.0,15.915,0
3303,12.9779197399,90.0,0.0,0.0,28.0,98.0,3.1831,34.0,101.0,99.0,59.0,80.0,14.6015799716,0
3304,7.70533863911,42.0,-47.1970277937,130.68842895,65.0,98.0,2.8648,26.0,101.0,73.0,59.0,80.0,12.732,0
3305,12.732,18.0,0.0,18.050889412,65.0,98.0,3.8197,14.0,101.0,68.0,37.0,36.0,12.732,0
3306,6.6845,90.0,0.0,0.0,65.0,98.0,3.1831,82.0,101.0,73.0,59.0,80.0,9.6232314282,0
3307,7.9577,18.0,176.12862266,0.0,61.0,54.0,3.8197,44.0,21.0,49.0,59.0,80.0,12.732,0
3308,6.3662,90.0,48.266140182,0.0,65.0,98.0,3.1831,26.0,101.0,68.0,37.0,80.0,12.732,0
3309,13.687,42.0,0.0,0.0,61.0,98.0,2.8648,96.0,101.0,49.0,59.0,36.0,12.732,0
3310,9.231,19.0,0.0,0.0,65.0,98.0,3.5014,34.0,101.0,99.0,37.0,80.0,15.915,0
3311,10.504,42.0,0.0,18.6116353372,61.0,91.0,2.8648,58.0,17.0,49.0,59.0,80.0,12.732,0
3312,7.79701191172,90.0,0.0,0.0,65.0,51.0,3.1831,14.0,101.0,73.0,37.0,80.0,12.732,0
3313,9.231,90.0,0.0,0.0,61.0,98.0,3.1831,58.0,101.0,49.0,59.0,80.0,12.096,0
3314,9.231,42.0,0.0,0.0,61.0,98.0,2.8648,26.0,101.0,49.0,59.0,80.0,12.732,0
3315,6.3662,90.0,0.0,0.0,65.0,98.0,3.1831,34.0,101.0,73.0,37.0,80.0,6.3662,0
3316,11.141,2.0,0.0,0.0,65.0,98.0,1.9099,14.0,101.0,73.0,59.0,80.0,12.732,0
3317,10.504,42.0,0.0,0.0,65.0,98.0,2.8648,26.0,101.0,68.0,59.0,80.0,13.6071852785,0
3318,21.327,90.0,0.0,489.88,61.0,98.0,3.1831,34.0,101.0,49.0,59.0,80.0,12.732,0
3319,12.1779555802,90.0,0.0,0.0,61.0,98.0,3.1831,26.0,101.0,49.0,59.0,80.0,13.7927540315,0
3320,5.4113,3.0,-139.429243838,449.083796909,65.0,98.0,2.2282,85.0,101.0,73.0,59.0,57.0,6.3662,0
3321,15.597,42.0,0.0,0.0,28.0,98.0,2.8648,58.0,21.0,68.0,37.0,80.0,12.732,0
3322,6.3662,90.0,0.0,0.0,65.0,98.0,3.1831,85.0,101.0,70.0,37.0,80.0,12.732,0
3323,8.5944,42.0,1595.7,0.0,61.0,23.0,2.8648,26.0,101.0,49.0,59.0,80.0,14.642,0
3324,20.372,90.0,0.0,0.0,61.0,98.0,3.1831,26.0,101.0,49.0,59.0,88.0,6.3662,0
3325,16.87,90.0,1895.30444357,-4.57759840345,89.0,98.0,3.1831,26.0,21.0,68.0,59.0,80.0,13.1139233109,0
3326,16.552,42.0,0.0,0.0,28.0,98.0,2.87586829402,85.0,101.0,68.0,37.0,80.0,11.9508006042,0
3327,9.231,42.0,0.0,0.0,61.0,98.0,2.8648,26.0,101.0,49.0,59.0,80.0,17.507,0
3328,9.5493,90.0,0.0,0.0,65.0,64.0,3.1831,26.0,101.0,70.0,59.0,80.0,12.9150568973,0
3329,16.6573636394,42.0,0.0,0.0,61.0,98.0,2.8648,26.0,101.0,49.0,59.0,80.0,6.3662,0
3330,6.0479,90.0,260.335953831,0.0,65.0,98.0,3.1831,34.0,101.0,73.0,59.0,80.0,15.915,0
3331,12.414,42.0,0.0,7.546766048,65.0,98.0,2.8648,82.0,101.0,68.0,59.0,80.0,12.9695215416,0
3332,8.9127,3.0,0.0,0.0,65.0,98.0,2.2282,26.0,101.0,70.0,59.0,80.0,12.732,0
3333,9.16979164178,4.0,-56.2474871144,0.0,65.0,98.0,2.5465,71.0,101.0,68.0,37.0,80.0,3.1831,0
3334,17.189,20.0,1737.02463252,0.0,65.0,98.0,4.15021985611,82.0,101.0,68.0,37.0,80.0,15.915,0
3335,7.68210206689,90.0,0.0,13.2117666095,65.0,98.0,3.1831,26.0,101.0,73.0,59.0,80.0,12.732,0
3336,7.9577,42.0,0.0,0.0,65.0,98.0,2.8648,14.0,101.0,73.0,37.0,80.0,12.732,0
3337,7.9577,3.0,3953.4619163,-19.3960648702,28.0,98.0,2.2282,71.0,101.0,68.0,37.0,80.0,3.8197,0
3338,7.6394,20.0,0.0,0.0,65.0,98.0,4.138,82.0,101.0,73.0,37.0,80.0,12.732,0
3339,9.8676,90.0,0.0,0.0,61.0,93.0,3.1831,85.0,17.0,49.0,59.0,80.0,15.915,0
3340,15.6524064887,90.0,0.0,0.0,61.0,98.0,3.1831,14.0,101.0,49.0,59.0,80.0,7.9577,0
3341,16.552,42.0,0.0,34.4025600598,61.0,98.0,2.8648,14.0,101.0,49.0,59.0,80.0,12.732,0
3342,6.0479,42.0,0.0,0.154183008041,65.0,91.0,2.8648,71.0,17.0,70.0,37.0,80.0,3.8197,0
3343,19.099,42.0,0.0,0.0,61.0,98.0,2.8648,26.0,101.0,49.0,59.0,80.0,12.699004444,0
3344,11.3757863438,18.0,0.0,10.9861506504,28.0,98.0,3.8197,14.0,101.0,73.0,37.0,80.0,9.5493,0
3345,7.54202747179,90.0,48.266140182,0.0,65.0,98.0,3.1831,14.0,101.0,73.0,37.0,80.0,12.732,0
3346,16.234,42.0,0.0,0.0,65.0,98.0,2.8648,14.0,101.0,68.0,37.0,80.0,12.732,0
3347,12.096,8.0,-17.9065638929,0.0,28.0,98.0,1.5915,26.0,101.0,68.0,59.0,88.0,12.9285669166,0
3348,6.6845,90.0,0.0,0.0,65.0,98.0,3.1831,14.0,101.0,73.0,37.0,80.0,3.1831,0
3349,17.189,90.0,0.0,0.0,102.0,98.0,3.1831,14.0,101.0,99.0,37.0,80.0,12.732,0
3350,11.141,20.0,680.136017316,0.0,61.0,98.0,4.11427138949,85.0,101.0,49.0,59.0,80.0,15.915,0
3351,8.7879749272,3.0,-31.6009570427,0.0,65.0,98.0,2.2282,58.0,21.0,99.0,37.0,80.0,12.732,0
3352,18.9520416986,90.0,0.0,28.2086433175,102.0,98.0,3.1831,14.0,21.0,68.0,37.0,80.0,12.732,0
3353,11.141,42.0,32.2898067506,0.0,65.0,98.0,2.8648,26.0,21.0,99.0,59.0,80.0,12.732,0
3354,13.687,90.0,0.0,280.11,28.0,98.0,3.18400989449,14.0,101.0,99.0,37.0,80.0,13.369,0
3355,9.231,20.0,0.0,0.0,61.0,23.0,4.138,26.0,101.0,49.0,59.0,80.0,12.732,0
3356,13.482785346,42.0,0.0,44.8254482193,61.0,98.0,2.8648,96.0,15.0,49.0,59.0,80.0,20.69,0
3357,8.5944,42.0,0.0,0.0,65.0,98.0,2.8648,71.0,101.0,68.0,37.0,80.0,12.732,0
3358,18.462,20.0,0.0,0.0,61.0,64.0,4.138,14.0,101.0,49.0,59.0,80.0,12.8237323586,0
3359,20.372,42.0,0.0,0.0,61.0,98.0,2.8648,44.0,101.0,49.0,59.0,80.0,5.7296,0
3360,16.87,42.0,0.0,72.7584893228,61.0,98.0,2.86669311796,14.0,21.0,103.0,37.0,80.0,12.8240256252,0
3361,9.60681282593,42.0,0.0,0.0,65.0,98.0,2.8648,71.0,101.0,68.0,37.0,80.0,9.5493,0
3362,15.4540805899,18.0,0.0,0.0,28.0,98.0,3.8197,34.0,101.0,68.0,59.0,80.0,9.5493,0
3363,12.096,19.0,2234.75046768,-8.37329995844,65.0,98.0,3.5014,94.0,101.0,68.0,59.0,80.0,15.915,0
3364,12.732,90.0,0.0,0.0,28.0,98.0,3.1831,14.0,101.0,68.0,37.0,80.0,9.5493,0
3365,12.414,42.0,0.0,0.0,61.0,98.0,2.8648,26.0,101.0,49.0,59.0,80.0,12.732,0
3366,7.6394,42.0,0.0,0.0,65.0,98.0,2.8648,85.0,101.0,68.0,59.0,80.0,13.3696443537,0
3367,12.096,20.0,0.0,0.0,65.0,98.0,4.138,34.0,101.0,68.0,37.0,80.0,22.282,0
3368,5.7296,3.0,0.0,4.0304358311,65.0,98.0,2.2282,58.0,101.0,73.0,59.0,80.0,8.53736256547,0
3369,15.597,42.0,0.0,0.0,89.0,98.0,2.8648,71.0,101.0,68.0,37.0,80.0,11.2523864687,0
3370,7.84616833546,90.0,0.0,0.0,65.0,105.0,3.1831,34.0,101.0,73.0,37.0,80.0,12.732,0
3371,14.4217095204,90.0,0.0,0.0,28.0,98.0,3.18200325656,14.0,101.0,68.0,37.0,36.0,12.3163961546,0
3372,17.825,2.0,0.0,0.0,28.0,98.0,1.9099,26.0,101.0,68.0,59.0,80.0,17.825,0
3373,8.2761,90.0,539.300352036,0.0,65.0,98.0,3.1831,34.0,101.0,68.0,59.0,87.0,15.279,0
3374,6.0479,42.0,0.0,0.0,65.0,98.0,2.8648,26.0,101.0,68.0,59.0,80.0,12.732,0
3375,9.26688114594,20.0,0.0,27.1427786545,65.0,98.0,4.138,14.0,101.0,73.0,37.0,87.0,12.732,0
3376,7.9577,42.0,0.0,0.0,61.0,98.0,2.8648,14.0,101.0,103.0,37.0,80.0,9.5493,0
3377,6.6845,42.0,0.0,0.0,65.0,98.0,2.8776685069,85.0,101.0,73.0,59.0,80.0,14.324,0
3378,15.279,7.0,503.139553805,0.777083539038,61.0,53.0,1.29123007838,26.0,101.0,49.0,59.0,88.0,12.732,0
3379,10.504,63.0,0.0,0.0,61.0,23.0,4.30487806682,82.0,101.0,49.0,59.0,92.0,19.099,0
3380,9.8676,42.0,0.0,0.0,65.0,98.0,2.8648,83.0,69.0,73.0,59.0,92.0,12.732,0
3381,8.2761,42.0,0.0,0.0,28.0,98.0,2.8648,35.0,101.0,99.0,59.0,88.0,20.69,0
3382,11.777,20.0,0.0,0.0,65.0,98.0,4.138,82.0,101.0,68.0,59.0,92.0,12.096,0
3383,9.231,42.0,0.0,0.0,28.0,98.0,2.87586829402,85.0,101.0,99.0,37.0,80.0,9.5493,0
3384,6.3662,42.0,-49.2102554868,0.0,65.0,98.0,2.86223702355,71.0,101.0,73.0,59.0,80.0,6.3662,0
3385,12.6519978936,90.0,0.0,0.0,61.0,98.0,3.1831,34.0,69.0,49.0,59.0,80.0,19.099,0
3386,15.597,42.0,0.0,0.0,102.0,98.0,2.8648,14.0,101.0,99.0,37.0,80.0,6.3662,0
3387,23.237,2.0,0.0,9.24385512294,65.0,98.0,1.9099,71.0,101.0,68.0,37.0,80.0,1.2732,0
3388,12.732,90.0,0.0,0.0,61.0,98.0,3.18886761671,85.0,101.0,49.0,59.0,80.0,12.732,0
3389,7.6394,19.0,0.0,0.0,65.0,98.0,3.5014,58.0,101.0,73.0,37.0,80.0,12.732,0
3390,5.7296,4.0,0.0,4.0304358311,65.0,98.0,2.5465,85.0,101.0,73.0,59.0,80.0,7.6394,0
3391,14.642,42.0,0.0,0.0,61.0,98.0,2.8648,14.0,101.0,103.0,37.0,80.0,12.732,0
3392,6.6845,42.0,0.0,0.0,65.0,98.0,2.8648,26.0,101.0,73.0,59.0,80.0,12.732,0
3393,7.0028,90.0,0.0,17.2380675582,61.0,98.0,3.18038997441,71.0,101.0,49.0,59.0,92.0,7.9577,0
3394,9.5493,20.0,415.23820376,0.0,61.0,50.0,4.11883339323,85.0,17.0,49.0,59.0,80.0,12.732,0
3395,13.8760759099,20.0,0.0,28.1155018166,28.0,98.0,4.138,82.0,101.0,68.0,59.0,80.0,13.7590174429,0
3396,8.2761,90.0,48.266140182,0.0,65.0,98.0,3.1831,34.0,21.0,99.0,37.0,80.0,12.732,0
3397,13.687,20.0,0.0,62.3210534676,65.0,98.0,4.138,85.0,101.0,68.0,59.0,80.0,15.915,0
3398,18.78,42.0,0.0,43.6561920981,102.0,98.0,2.8648,14.0,101.0,99.0,37.0,80.0,19.099,0
3399,12.2998943979,42.0,0.0,0.0,62.0,54.0,2.8648,14.0,101.0,99.0,37.0,80.0,12.732,0
3400,6.3662,90.0,-11.431036149,0.0,65.0,98.0,3.18038997441,71.0,101.0,73.0,59.0,80.0,3.8197,0
3401,14.1218009513,19.0,0.0,0.0,28.0,98.0,3.5014,82.0,101.0,68.0,37.0,80.0,11.459,0
3402,8.9127,18.0,0.0,0.0,89.0,98.0,3.8197,71.0,101.0,68.0,59.0,80.0,12.817540707,0
3403,9.231,20.0,182.390352977,0.0,65.0,98.0,4.138,85.0,101.0,68.0,59.0,80.0,13.652633452,0
3404,11.2640194558,3.0,0.0,4.4300430942,28.0,98.0,2.2282,85.0,101.0,73.0,37.0,80.0,12.732,0
3405,8.5944,42.0,0.0,0.0,61.0,98.0,2.86715956535,26.0,101.0,49.0,59.0,80.0,19.099,0
3406,14.7916402692,90.0,1595.7,0.0,61.0,98.0,3.1831,35.0,101.0,49.0,59.0,88.0,22.282,0
3407,14.642,7.0,0.0,59.7219350485,61.0,98.0,1.2732,26.0,101.0,49.0,59.0,80.0,14.961,0
3408,13.0240022517,19.0,0.0,0.0,28.0,98.0,3.5014,71.0,21.0,99.0,37.0,80.0,12.732,0
3409,6.6845,90.0,0.0,0.0,65.0,98.0,3.1831,26.0,101.0,73.0,59.0,80.0,12.732,0
3410,11.141,3.0,2180.1,0.0,65.0,98.0,2.2282,71.0,101.0,68.0,37.0,80.0,19.099,0
3411,12.732,42.0,0.0,9.04730088111,65.0,98.0,2.8648,44.0,21.0,68.0,59.0,80.0,12.732,0
3412,9.231,20.0,0.0,44.0325036555,65.0,98.0,4.138,82.0,101.0,68.0,37.0,80.0,15.915,0
3413,13.687,20.0,0.0,198.94,28.0,98.0,4.138,82.0,101.0,99.0,37.0,57.0,12.732,0
3414,12.414,18.0,0.0,31.3039129696,65.0,98.0,3.8197,96.0,101.0,68.0,59.0,80.0,19.099,0
3415,11.141,42.0,0.0,0.0,65.0,98.0,2.8648,44.0,101.0,73.0,59.0,80.0,19.099,0
3416,16.552,90.0,0.0,0.0,61.0,98.0,3.1831,58.0,101.0,49.0,59.0,80.0,12.9964828721,0
3417,9.47819197689,90.0,0.0,0.0,65.0,98.0,3.1831,44.0,21.0,68.0,59.0,80.0,13.2288115093,0
3418,6.3662,42.0,0.0,7.58752332322,65.0,98.0,2.8648,58.0,101.0,73.0,59.0,87.0,9.5493,0
3419,14.642,90.0,0.0,0.0,28.0,98.0,3.1831,14.0,101.0,99.0,37.0,80.0,3.1831,0
3420,10.0485709907,20.0,0.0,0.0,65.0,98.0,4.138,82.0,101.0,68.0,59.0,80.0,12.732,0
3421,11.9955453661,20.0,0.0,0.0,61.0,50.0,4.138,26.0,17.0,49.0,59.0,80.0,13.7126205782,0
3422,6.6845,90.0,0.0,0.0,65.0,98.0,3.1831,71.0,101.0,73.0,59.0,80.0,12.732,0
3423,13.3761569283,20.0,0.0,0.0,28.0,98.0,4.13203964987,34.0,101.0,70.0,37.0,36.0,15.915,0
3424,13.687,42.0,0.0,22.1880028192,65.0,98.0,2.8648,14.0,101.0,73.0,59.0,36.0,12.732,0
3425,6.0479,42.0,0.0,0.0,65.0,98.0,2.86535935246,14.0,101.0,68.0,37.0,80.0,8.2761,0
3426,14.961,42.0,1650.43050321,-4.69303012703,61.0,98.0,2.8648,85.0,101.0,49.0,59.0,80.0,14.324,0
3427,6.6845,18.0,270.765264108,0.0,65.0,98.0,3.8197,34.0,101.0,68.0,59.0,80.0,17.507,0
3428,11.141,42.0,0.0,0.0,61.0,98.0,2.8648,26.0,101.0,49.0,59.0,80.0,19.099,0
3429,19.099,2.0,0.0,24.2058147064,61.0,98.0,1.9099,44.0,101.0,49.0,59.0,80.0,12.732,0
3430,8.5944,90.0,0.0,0.0,65.0,98.0,3.1831,14.0,101.0,68.0,37.0,80.0,12.2828693099,0
3431,13.5988539302,20.0,0.0,83.1125172971,61.0,50.0,4.138,82.0,17.0,49.0,59.0,57.0,14.7580091466,0
3432,17.825,5.0,0.0,27.8959857789,61.0,98.0,0.63662,26.0,101.0,49.0,59.0,80.0,12.732,0
